bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
bootstrapping for stddev: bleu
bootstrapping for stddev: ter
bootstrapping for stddev: chrf
hf (pretrained=BSC-LT/salamandra-7b-Instruct), gen_kwargs: (None), limit: 1000.0, num_fewshot: None, batch_size: 1
|     Tasks     |Version|Filter|n-shot|Metric|   | Value  |   |Stderr|
|---------------|------:|------|-----:|------|---|-------:|---|-----:|
|flores_ca      |    1.0|none  |      |bleu  |↑  | 17.4595|±  |0.1440|
| - flores_ca-de|    1.0|none  |     0|bleu  |↑  |  2.7565|±  |0.1544|
|               |       |none  |     0|chrf  |↑  | 25.9550|±  |0.4550|
|               |       |none  |     0|ter   |↓  |302.0877|±  |8.8747|
| - flores_ca-en|    1.0|none  |     0|bleu  |↑  | 33.1657|±  |0.9713|
|               |       |none  |     0|chrf  |↑  | 62.5641|±  |0.5368|
|               |       |none  |     0|ter   |↓  | 58.0820|±  |2.5499|
| - flores_ca-es|    1.0|none  |     0|bleu  |↑  | 14.3482|±  |0.3879|
|               |       |none  |     0|chrf  |↑  | 46.5896|±  |0.2866|
|               |       |none  |     0|ter   |↓  | 96.0624|±  |2.5765|
| - flores_ca-eu|    0.1|none  |     0|bleu  |↑  |  4.1612|±  |0.2358|
|               |       |none  |     0|chrf  |↑  | 41.4048|±  |0.5508|
|               |       |none  |     0|ter   |↓  |196.3865|±  |8.7306|
| - flores_ca-fr|    1.0|none  |     0|bleu  |↑  | 12.3023|±  |0.4665|
|               |       |none  |     0|chrf  |↑  | 46.2763|±  |0.4989|
|               |       |none  |     0|ter   |↓  |152.2045|±  |5.5443|
| - flores_ca-gl|    1.0|none  |     0|bleu  |↑  | 22.5902|±  |0.5051|
|               |       |none  |     0|chrf  |↑  | 52.7092|±  |0.3653|
|               |       |none  |     0|ter   |↓  | 67.5694|±  |1.7499|
| - flores_ca-it|    1.0|none  |     0|bleu  |↑  | 17.6117|±  |0.6125|
|               |       |none  |     0|chrf  |↑  | 49.9826|±  |0.3787|
|               |       |none  |     0|ter   |↓  | 80.2914|±  |2.2591|
| - flores_ca-pt|    1.0|none  |     0|bleu  |↑  | 21.2113|±  |0.7850|
|               |       |none  |     0|chrf  |↑  | 53.8401|±  |0.5496|
|               |       |none  |     0|ter   |↓  | 88.8932|±  |3.6573|
| - flores_de-ca|    1.0|none  |     0|bleu  |↑  | 22.8420|±  |0.6625|
|               |       |none  |     0|chrf  |↑  | 53.3635|±  |0.3805|
|               |       |none  |     0|ter   |↓  | 74.0919|±  |2.3310|
| - flores_en-ca|    1.0|none  |     0|bleu  |↑  | 30.1268|±  |0.5528|
|               |       |none  |     0|chrf  |↑  | 58.4307|±  |0.3828|
|               |       |none  |     0|ter   |↓  | 56.5837|±  |0.5821|
| - flores_es-ca|    1.0|none  |     0|bleu  |↑  | 18.3382|±  |0.4555|
|               |       |none  |     0|chrf  |↑  | 49.3253|±  |0.3368|
|               |       |none  |     0|ter   |↓  | 72.2694|±  |0.9799|
| - flores_eu-ca|    0.1|none  |     0|bleu  |↑  | 10.1486|±  |0.4637|
|               |       |none  |     0|chrf  |↑  | 42.4589|±  |0.5090|
